epoch,train_loss,val_loss,epoch_time
59,0.004082940470959459,0.016728542326018215,786.0243563652039
60,0.004505892448304664,0.022381282704217093,799.5036909580231
61,0.004851000400348788,0.013539225794374943,815.1990928649902
62,0.003214160193290029,0.01252662586214553,783.9690380096436
63,0.003328924491291954,0.009732570729102007,803.1407585144043
64,0.0032302034805927957,0.01182199035372053,801.3020260334015
65,0.0027878116851761227,0.013808408925043685,787.8276183605194
66,0.006217397908192306,0.014535357058048249,798.5668382644653
67,0.006746896186045238,0.01406000131475074,787.8984150886536
68,0.0035797751419955775,0.016813221986272504,801.2834167480469
69,0.0034790325608281864,0.01191249405965209,804.0354905128479
70,0.0031681317117597378,0.014257461497826236,792.1567716598511
71,0.004632119319091241,0.01262527948045837,802.7443442344666
72,0.003518255827504964,0.013600361919296639,797.7616446018219
73,0.003960257174358482,0.017428823773350033,801.0020134449005
74,0.005049852122153554,0.012720294912079615,806.6259200572968
75,0.003799704696672658,0.019377213876162258,800.7441029548645
76,0.0028753699428801026,0.014400726157639708,800.8559296131134
77,0.003679855555916826,0.007888473630217569,797.0767884254456
78,0.00503764857316301,0.011685446576614465,800.604644536972
79,0.0036221829810667606,0.011853393872401544,791.2946836948395
80,0.004167725635426385,0.017427655894841465,789.6999406814575
81,0.006213863538134665,0.01317450504284352,794.7767434120178
82,0.004518887668493248,0.013943468353578023,801.326329946518
83,0.004069819553267388,0.02078181260398456,781.1368973255157
84,0.0038442678498991187,0.011563969909080438,794.0555543899536
85,0.0035631193992282663,0.027959221441830908,801.5896787643433
86,0.0031228350590737095,0.008602913642036063,784.6186780929565
87,0.002919185787350649,0.01825480269534247,798.371057510376
88,0.004415216816677934,0.01730736414236682,812.5744299888611
89,0.002987500370613166,0.012140942621044815,783.9858825206757
90,0.0026500517103288856,0.009969998337328433,799.856785774231
91,0.0030151182975220892,0.013531694135495594,802.4975657463074
92,0.004499172303559525,0.01795207748987845,828.3334743976593
93,0.002621998601326985,0.007108563677008663,809.7551085948944
94,0.003350460111562695,0.01838452708242195,821.3783731460571
95,0.027863102345949128,0.1532028990132468,791.8508927822113
96,0.06616172146584307,0.03217652557151658,804.1042275428772
97,0.02157939046266533,0.016682338807731865,796.3716773986816
98,0.009099903389634121,0.013177101663313807,791.667900800705
99,0.005858670341826621,0.012908113272195416,834.5889465808868
100,0.00463744601766978,0.01294540730305016,829.1558754444122
